token_id,image_filename,metadata_filename,series,rarity,base_template,material_pattern,damage,prop_1,prop_2,stamp,handwritten,overlay,legendary_accent,combination_fingerprint,image_sha256,metadata_sha256,approval_status,notes
220,NRA_0220.png,NRA_0220.json,Midnight Diner,Uncommon,B02_VAR_10,MAT_TRANSPARENT_RECEIPT_01,DMG_CORNER_CURL_01,,,STAMP_NO_REFUNDS,NOTE_1138PM,OVERLAY_SOFT_VIGNETTE_01,,61b0dc91aca29602353d34cb388f3355077622e8afa5e54edd47a1c54055cc91,3610a603e64e2821facb9c363f869b1cd0796873f3b81bac92688fddb8581b1a,c51d5635db3c03030ada9b5c563869fcc1512c81138e82736761f29c4fe21d8d,approved,Manually approved 333 production stress batch.
221,NRA_0221.png,NRA_0221.json,Lucky 8 Gas & Motel,Uncommon,B03_VAR_05,,DMG_FOLD_02,,,STAMP_ROOM_PAID,NOTE_EXIT_22,OVERLAY_DUST_01,,b23ba3b0b63ed28b4d5c4fdec20d69f6c46798887f07dd11f8d064a1f852575d,b3a2722ffabdc7102b75f74b2f96f11e55456871f242dc3f4892086de1efd90d,cbb71c20362e40b881e181a9d49498ac301b6fcd6b846c44ce820437509f45c4,approved,Manually approved 333 production stress batch.
222,NRA_0222.png,NRA_0222.json,Lucky 8 Gas & Motel,Uncommon,B08_VAR_04,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_ROOM_8,OVERLAY_SCAN_NOISE_01,,5a32a619858e0ded03b622e1f17b0a1c0cc11467eef8b3035b5f4861226eb90d,8ccee36443915eb32e0b5b9ac63100a13c0d95cecef656cf1ffeee866cc5633f,7eba69fb0df06367abff2ef6929b9f72a660b1b51ac4286e039d430a933018d0,approved,Manually approved 333 production stress batch.
223,NRA_0223.png,NRA_0223.json,Side B Records,Uncommon,B06_VAR_07,,DMG_EDGE_WEAR_01,,,STAMP_LAST_COPY,NOTE_SIDE_B,OVERLAY_FILM_GRAIN_01,,36a7d60a68d84a323ba493e71147d7da8601167a9cb3560f9edd7f0c8d3a18ec,cc66435520f4dca4957a430095786d04764821fbff9eb08cf2b91710f2a99158,77761b44738e4e76a01fbdeff785f9ef631cccf8b92642c5aeca4a429b502565,approved,Manually approved 333 production stress batch.
224,NRA_0224.png,NRA_0224.json,Sunset Mart,Uncommon,B07_VAR_01,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,528a032374ca97de3ee0aae738fb1d29d3181c9cd3fac10a7d477e3b04fa6c1a,18d066e4c92372d352d74cd5a602f76fdfa82789dd818a72f7261f3fe7a3466f,f1e1928a124270dcdcccb08116468b400da870bb0238c68b3da0c3441df924ca,approved,Manually approved 333 production stress batch.
225,NRA_0225.png,NRA_0225.json,Side B Records,Uncommon,B06_VAR_07,MAT_GLOW_INK_01,DMG_EDGE_WEAR_01,,,STAMP_STORE_CREDIT,NOTE_SIDE_B,OVERLAY_DUST_02,,d3dec090bf77235fa59b68bce3127b68ace4bdf674e3ba6d0ab01527eefc90b9,421695a73747bfc8384501063fd1d631d9ca797ab66d6acf467f3bd29b4ac1a6,000c2a6f48f9270cc1387010f8bee931ccfc8a28df360f9392b53fbdeadba517,approved,Manually approved 333 production stress batch.
226,NRA_0226.png,NRA_0226.json,Sunset Mart,Uncommon,B04_VAR_06,,DMG_THERMAL_FADE_01,,,STAMP_NO_REFUNDS,NOTE_AISLE_3,OVERLAY_ARCHIVE_YELLOWING_01,,9e2729549c5f7bdc64143a503f5962b70d5798378e2efaf6d6ab2ba4f5145651,12a98ada1b04d78eea68fbeb7e50923f0af5184939cebce384bac520ce273c7b,fb1a00f85d6de81809cc90bea8160618490eef290559d76b02e585ea501a4b29,approved,Manually approved 333 production stress batch.
227,NRA_0227.png,NRA_0227.json,Token Pawn,Uncommon,B07_VAR_02,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,0225ef0b15af8adf188890bd89f8ecfd6c476c3a8f81a340c17a5e506c301d7d,74f669d837068d0273dcef0c517bf687ce87a9241e13fe9e015bf30219590119,708ea2ff53f4d0ce57cdd85accd7b7d102c737e7f3f9e032c2cc530cab87f8a7,approved,Manually approved 333 production stress batch.
228,NRA_0228.png,NRA_0228.json,Midnight Diner,Uncommon,B03_VAR_03,PAT_SNAKESKIN_01,DMG_FOLD_01,,,STAMP_NO_REFUNDS,NOTE_LAST_ORDER,OVERLAY_FILM_GRAIN_02,,4e82d5255d8d0f52d2f2042e433660e01fbc6c203730e0ac611fb14677e05f10,d1482d273a7090bbdea14a3e7cd54fb87d1a62a32972bef939ba5d54a18fb9ac,b48f9833d79e92e9045370e19cfc6d9bc639e328954541bc88be41638ffb2a3d,approved,Manually approved 333 production stress batch.
229,NRA_0229.png,NRA_0229.json,Midnight Diner,Uncommon,B06_VAR_06,,DMG_CORNER_CURL_01,,,STAMP_NO_REFUNDS,NOTE_BOOTH_4,OVERLAY_SCAN_NOISE_01,,a9bf2e160aa9e358d47353235b026d0e5bad4f4717c00a3bb3d60f6427a2706f,f771715d8af7ae4b892cda50c51e119493f050aa45c0dd8935ecc0aaef72ae61,abdb4c45dd945c7a138c9a9aee0c8e59b760aa33f36686bbef123fd85e91285e,approved,Manually approved 333 production stress batch.
230,NRA_0230.png,NRA_0230.json,Side B Records,Uncommon,B06_VAR_05,,DMG_EDGE_WEAR_01,,,STAMP_STORE_CREDIT,NOTE_LAST_COPY,OVERLAY_DUST_01,,e1fd59fc66f1662b6a3455200ea28c72ade3676c5f2ddb030064ecffbe802001,586a97ccfb7c2f854356c40fd65b352b6b977333bc7bcbdaddc8e72aa093186f,3a2f4025f39cc2fe323cc7311d663acd2c33b8e70bfde864cd47fe29a0621f4b,approved,Manually approved 333 production stress batch.
231,NRA_0231.png,NRA_0231.json,Night Owl Video,Uncommon,B05_VAR_04,,DMG_TAPE_01,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FADED_INK_01,,b8d65ad2bcfa822cefa7683d47e638cf32f281645683c214a1705acde041c8e8,c5b5a8759652649263c94ca20da47b982d5e7051b71093e284c153f9a6b953e7,15ebd59ae90126e12e07008e6a8e59f95fba07aff938e587863f0c7710c493a0,approved,Manually approved 333 production stress batch.
232,NRA_0232.png,NRA_0232.json,Side B Records,Uncommon,B07_VAR_04,,DMG_FOLD_02,,,STAMP_STORE_CREDIT,NOTE_TRACK_07,OVERLAY_DUST_02,,946c9ca0349b69747daf75cb42f57ee64c0c8a0fb725cf2ff79747eaa565b012,5c33ede077963794533438b10b7aaa26e41bf2b48900d280e993a538a7aab1b1,c712c79536e4c1f2ac8d0f2b2eedcfd7e7f435e2e38ddf2e9f0d7f687f8adcd6,approved,Manually approved 333 production stress batch.
233,NRA_0233.png,NRA_0233.json,Sunset Mart,Uncommon,B01_VAR_04,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_DUST_01,,0d7adc980f3df10bb63c0ca65aab5778cc6abb93aa0ff9d84638a4340037f4ec,812f6976ec23091225817493ed2c52f8a9d38743d23b3082c3c8400800f58f80,d803fc2a0d17b7b362032081601f62a3389bafe88d6f5eedf3d8cb228e7a20bc,approved,Manually approved 333 production stress batch.
234,NRA_0234.png,NRA_0234.json,Sunset Mart,Uncommon,B04_VAR_06,,DMG_EDGE_WEAR_02,,,STAMP_FINAL_SALE,NOTE_REGISTER_2,OVERLAY_SCAN_NOISE_02,,2aa8fe9db01a946c443e14b7334c9a9c057beed41d16ba9a0b50a80269fccbf6,bd4d077f1217f8f9dedb0b818f65e218e665d515895a85d335d0ad2037e89555,76c22c21c8355faa510af2833f435cd8a626e7adeec362a46b4e157dfd4f17d5,approved,Manually approved 333 production stress batch.
235,NRA_0235.png,NRA_0235.json,Token Pawn,Uncommon,B05_VAR_05,,DMG_DUST_SPECKS_01,,,STAMP_UNCLAIMED,NOTE_UNCLAIMED,OVERLAY_ARCHIVE_YELLOWING_01,,4318695c0149f1ea83046e7de0131597f3658a7530a19c449d9a371176b49500,45a19c4c286489a8f5897d255614cc37ac2c427675695bf3c3b6c8427dc06be2,f9040ac6a7ca6807d08be5a3dcd1703ac93152df748f81a9fd901e95e2b0f916,approved,Manually approved 333 production stress batch.
236,NRA_0236.png,NRA_0236.json,Token Pawn,Uncommon,B05_VAR_05,,DMG_FOLD_03,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_01,,a467da495e028dad1e03023c075ee352970114461e839f7d372f23eac5759f5d,ec6e0893329705e715c1fab1b0faaef66b452424afbac8b6aae48141b11a1dbc,b1432cee60facc80c46a7386a3100f780cede97a37e3629e44e1de23dd6257cf,approved,Manually approved 333 production stress batch.
237,NRA_0237.png,NRA_0237.json,Token Pawn,Uncommon,B02_VAR_08,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,76f23982bc015347f226c14c22fced2365bf32163d29b31d9c4786002daca9e0,7ff1f194cc9cd3b7acbd7f2683597da5ee98285e7a1ff1c0580c9e71bdc8a3ba,449a9379654f7490105df4c3e1ddca22347147891debde0c3ee2d6c173c8592d,approved,Manually approved 333 production stress batch.
238,NRA_0238.png,NRA_0238.json,Sunset Mart,Uncommon,B01_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_DUST_01,,0ef20be2841be3c5edc325a3d6297da61bf82eec96e9fe81b902eedb8e73af7b,2449201a38ad9b3755a35d71106f9f90a47f453b7faf5f2dfa8bf800290cc874,eb693ba7722e4ff45f4d46406afcec762c487a2ca078cd34e73993ded205521a,approved,Manually approved 333 production stress batch.
239,NRA_0239.png,NRA_0239.json,Sunset Mart,Uncommon,B07_VAR_01,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_DUST_01,,1c5cb3e1bc1ded40089dc4bbfb6f93951292ec682330f1d9d4fd287dc8cdd4af,623d784807f3e43e57b67e18c6b10470ebf8cc0b984c1c9a70024280fff7b031,cbba99ad7f99ccf76d0a1a331ff2e2d17c785ea755601b2d1f11f359c1c6b8a4,approved,Manually approved 333 production stress batch.
240,NRA_0240.png,NRA_0240.json,Sunset Mart,Uncommon,B04_VAR_07,,DMG_DUST_SPECKS_02,,,STAMP_CLOSED,NOTE_REGISTER_2,OVERLAY_ARCHIVE_YELLOWING_01,,fac28af61f0f53bb67842b6399287d2a2d682558ab926b6644631b912cdfbb7f,a224974c8cbd1acda008c3476e4b479697e2db92126466a7f99db6ba0ca33a81,fb1f6564291cb68c58e93823d718242982c339f4cb88394519fbd400ad090376,approved,Manually approved 333 production stress batch.
241,NRA_0241.png,NRA_0241.json,Midnight Diner,Uncommon,B01_VAR_04,,DMG_DUST_SPECKS_02,,,STAMP_LAST_ORDER,NOTE_LAST_ORDER,OVERLAY_ARCHIVE_YELLOWING_01,,6f749a89f144595ad1e40597103fad058d83131f91817dff83504cb52f6e588c,d9ddb559193722562f2f9badc2087182be8d2c43f41572ab1353ce7e6e7ffc87,5839cbcf3a2a1f7f1f89ff392719a9fcb5d45937f06d698d769a4c6cf1cf30f7,approved,Manually approved 333 production stress batch.
242,NRA_0242.png,NRA_0242.json,Side B Records,Uncommon,B01_VAR_02,,DMG_FOLD_02,,,STAMP_LAST_COPY,NOTE_SIDE_B,OVERLAY_DUST_02,,f044f40b29a3d23e09237dcbef83280318b3cab0375cdb80a5f3453502e8b6da,d8f5c94994691459b0545b3499c90f185d2bb702881efc540c5e43bf4ea1529d,ff3a9f3ee17d6bc422a2b5bdbe422a426808817163801b015ee3f04bfd540cfd,approved,Manually approved 333 production stress batch.
243,NRA_0243.png,NRA_0243.json,Night Owl Video,Uncommon,B07_VAR_04,MAT_GLOW_INK_01,DMG_FOLD_02,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_DUST_02,,5da1dcb2709145d8a72e982b70c20a50f4bcec449b981cce6d9e3d629fb6059a,12cc25311be1ab06f4cce2fe4e11ae515749f74054444e22e4b4108e8a551029,b1d41902f07c720843c86467e6f82d414f9a826eece65ea594ee0dab633ab050,approved,Manually approved 333 production stress batch.
244,NRA_0244.png,NRA_0244.json,Lucky 8 Gas & Motel,Uncommon,B06_VAR_04,,DMG_WATER_STAIN_03,,,STAMP_PAID_CASH,NOTE_NO_VACANCY,OVERLAY_SCAN_NOISE_02,,9e3b22a13b69c278e19b77f2d77044d9bfa75d7f9a1ab1d91c732dc55fd737bc,012f6b4f917e51c6461df9d9838898bd4677dc0f95ee4f3bd88b47dad1304d53,6a37e9b7a15794ef3298160fba9374a95d7d0db6fd54c78fea20c5c8b9875145,approved,Manually approved 333 production stress batch.
245,NRA_0245.png,NRA_0245.json,Lucky 8 Gas & Motel,Uncommon,B01_VAR_01,,DMG_FOLD_02,,,STAMP_ROOM_PAID,NOTE_NO_VACANCY,OVERLAY_SOFT_VIGNETTE_01,,36f46f64ef5ef59a41ca1d78f26e0fe07c7f34588b23d5fb8200f40b455353ea,36ffd2975b930c9d614faedff587a659bc968cd7ab49517f4816085e924f33ce,f0c8a0877e33264dcb6fc249af5e7d8516f4c4ce2246eb47700ae51360aa22e9,approved,Manually approved 333 production stress batch.
246,NRA_0246.png,NRA_0246.json,Midnight Diner,Uncommon,B06_VAR_01,MAT_TRANSPARENT_RECEIPT_01,DMG_FOLD_02,,,STAMP_CLOSED,NOTE_TABLE_6,OVERLAY_DUST_01,,6a19ffb040beffa23a0904063350c9198429ec460584b8c84379fbad3369f610,d27839eea0d5bf9824bf9dc3be534b7392425095db52a8c7902682d593466c32,3e4a0164367996fbe3dcc7af134e0966e09b6125eb7b6ec469849594de4c0cfa,approved,Manually approved 333 production stress batch.
247,NRA_0247.png,NRA_0247.json,Sunset Mart,Uncommon,B03_VAR_02,,DMG_WATER_STAIN_01,,,STAMP_FINAL_SALE,NOTE_REGISTER_2,OVERLAY_DUST_01,,1d0134865aa5c35603ab453d468fe33556ce35b3baa948b676758d44d2677440,c014cc12cd22760fcb3f7c615ac4fce7002c9c7f5b4d1a76669b6f220347f972,f64569ba0398a27e0fc0f357d16946bd1b3545e94edf7a189ce2e91c87c43fa0,approved,Manually approved 333 production stress batch.
248,NRA_0248.png,NRA_0248.json,Token Pawn,Uncommon,B06_VAR_08,,DMG_FOLD_01,,,STAMP_UNCLAIMED,NOTE_30_DAYS,OVERLAY_SCAN_NOISE_02,,934a0bc4ca489ee915e2298d78daaa8b6287f683d4a8f9f027ef13225caeedc5,26c50105c606b85ed218d73743cc506e512a98da729ed191479f8a9c791e7e81,6b925e0ebd946210ff03e1730b9c0508d10d2c12c160d9fea3f84f0b2c320cb2,approved,Manually approved 333 production stress batch.
249,NRA_0249.png,NRA_0249.json,Side B Records,Uncommon,B01_VAR_02,,DMG_DUST_SPECKS_01,,,STAMP_LAST_COPY,NOTE_TRACK_07,OVERLAY_DUST_02,,0bc0766418f847ef294724a1358a0ad87ae5e56129ff34217d0b0286a1c0cdc0,7dc9459690df92ef4d27f40d276db65e7099613e94cb7b636ef9b4de1e1a2f47,7611c6b35f2a86a91129735f1c63f78f9b04c2f32aca02dcb1e7d8dbc377ee3b,approved,Manually approved 333 production stress batch.
250,NRA_0250.png,NRA_0250.json,Sunset Mart,Uncommon,B04_VAR_06,,DMG_THERMAL_FADE_01,,,STAMP_FINAL_SALE,NOTE_AISLE_3,OVERLAY_SCAN_NOISE_02,,199f03a4c6c78b1c637df751772a0e068ae34b88a9e04e366482bcd22492997d,a8bea85f286ef05e53eea04b20dbc69502fdc1d660178b6ebf9109d50056a625,dd6d71ad6863c658711d6ab85567d30dbf92b5e696adfefd05feaac035b02790,approved,Manually approved 333 production stress batch.
251,NRA_0251.png,NRA_0251.json,Midnight Diner,Uncommon,B03_VAR_03,MAT_GLOW_INK_01,DMG_FOLD_01,,,STAMP_NO_REFUNDS,NOTE_1138PM,OVERLAY_FILM_GRAIN_02,,41c69522e756033156a782b60777f29b41174a89cc66f1baa548c31cd673b5fe,14c2da05c0af744f0f4f6cdd40d487d545a9e722c029de56f43ffbc8369b32d7,76ca06faf55491fcf91a800ace3a6ccc1ac41c6ab461a476f4f8b963e673ad62,approved,Manually approved 333 production stress batch.
252,NRA_0252.png,NRA_0252.json,Sunset Mart,Uncommon,B07_VAR_01,,DMG_COFFEE_RING_03,,,STAMP_FINAL_SALE,NOTE_FINAL_SALE,OVERLAY_ARCHIVE_YELLOWING_01,,ff1e5f54ee152b56d3fe2bf0edc77c6c8c28be55b31cd855def201cdcfc8fe05,84a78ebf98d93353f164e186e12475ab7f74433bb37c695e4ff61346a17d7f3b,b6f044f7f4a8204517e258f8bc6c12335b7c8ba5c2195529358f0e41a7df7571,approved,Manually approved 333 production stress batch.
253,NRA_0253.png,NRA_0253.json,Sunset Mart,Uncommon,B06_VAR_02,,DMG_WATER_STAIN_01,,,STAMP_FINAL_SALE,NOTE_AISLE_3,OVERLAY_SCAN_NOISE_02,,1d45cdb141aa153b3c01558423f53b17e6a00e0066d247234391efbb568ba6b6,5eee9245ed1c4c0615b9d2e24f154a5660b78100bf1228d35aacfba2a8ef737a,5925ba49543737eb1184c6b1d4eff50cb5b78d83bc05e17ad42c939f2165a8ab,approved,Manually approved 333 production stress batch.
254,NRA_0254.png,NRA_0254.json,Token Pawn,Uncommon,B05_VAR_01,,DMG_FOLD_03,,,STAMP_UNCLAIMED,NOTE_UNCLAIMED,OVERLAY_DUST_01,,dbe30b35b20330e084df41d87e98fe8e5737acf73070f71ea1ee37b43ed175df,423337c28f61783812ef59243ba1444ef944530e9561ede135703c9ec7eb74c2,047b6921299d89b2732a5b39b5b903a4a77cb3c66846357d6629c0ae0362417c,approved,Manually approved 333 production stress batch.
255,NRA_0255.png,NRA_0255.json,Lucky 8 Gas & Motel,Uncommon,B02_VAR_05,,DMG_CORNER_CURL_01,,,STAMP_ROOM_PAID,NOTE_NO_VACANCY,OVERLAY_SCAN_NOISE_02,,c5c81e209bba0bae12b68ef3f1f1e6e2bb124fd711ca3bd6fdc5489ce05e0036,9393fcbd7299739f78cd3cfcaa8bdd1df22ebfe1842372f0813dce40995a2930,1219584a3dd11c3fe586017ad2c0bd49cdad5a74eca590c1207fbb112bc290ab,approved,Manually approved 333 production stress batch.
256,NRA_0256.png,NRA_0256.json,Lucky 8 Gas & Motel,Uncommon,B02_VAR_07,,DMG_FOLD_01,,,STAMP_ROOM_PAID,NOTE_NO_VACANCY,OVERLAY_SCAN_NOISE_02,,03555c228a469826954e342afd49980ef9b2fa7abfc813407cafa7148ad5f6f0,5bf807077cfc4510f4f34fa5d98e5ea2033c4f911efce271d201c4ca94b5a13d,8576d28436e8d9e36bd92b95009a0e71d81e8d8680c7f87e13f7736600b516fc,approved,Manually approved 333 production stress batch.
257,NRA_0257.png,NRA_0257.json,Sunset Mart,Uncommon,B03_VAR_02,,DMG_COFFEE_RING_01,,,STAMP_NO_REFUNDS,NOTE_512PM,OVERLAY_SCAN_NOISE_02,,a949b8656a17ba50b0f916a8fcbb9b02353ba97cb685510f8899bca52c65ac8f,997714909722afd956830306eecf235df47b08c87c5a0c2f7780bc146058ff80,32358a4c792c6cffc98c95317814354da0eb1ebee4887cb6077bd00f1e393ab3,approved,Manually approved 333 production stress batch.
258,NRA_0258.png,NRA_0258.json,Token Pawn,Uncommon,B05_VAR_05,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_DUST_01,,11aa22608a70030b29ab172ed3fdadf1784038338f3b55d8f0d93d48b9d4ea8d,fe40fa72cf1ab241fe1695213613b28435eb5fdb1170fcc9cfa6377b757baec7,01bb21090814a13208aa626655bbaa153fc436352630e09297300b22c67817db,approved,Manually approved 333 production stress batch.
259,NRA_0259.png,NRA_0259.json,Night Owl Video,Uncommon,B08_VAR_01,MAT_FROSTED_RECEIPT_01,DMG_SCAN_NOISE_02,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_FADED_INK_01,,eb008fb1a2192c943551b6329afd8d66bcab8846f80a4f9ea5158d046759201e,eee4848f4b4685c86b3f3f871e0ddf88ef36205534ff160dc9f89f69457a5602,325ca2bdaac6617d061bc5573b8c9e0b96e8281eb931ae60a26b690632eab6ae,approved,Manually approved 333 production stress batch.
260,NRA_0260.png,NRA_0260.json,Night Owl Video,Uncommon,B05_VAR_04,PAT_HOLO_GRID_01,DMG_FOLD_02,,,STAMP_NO_REFUNDS,NOTE_DUE_FRIDAY,OVERLAY_FADED_INK_01,,917344e8cfb93fd89efbb395d11fdc1783a5ce8147b4f79dbb0614d097a0faee,4156814f7c428f6a10adc09002e51c423c379724493f85671d14123f66711d27,5dafef84d7d6ef781b5964312015376ce672b992ae920b9aa64b24bd0fadad33,approved,Manually approved 333 production stress batch.
261,NRA_0261.png,NRA_0261.json,Midnight Diner,Uncommon,B06_VAR_01,,DMG_THERMAL_FADE_01,,,STAMP_CLOSED,NOTE_LAST_ORDER,OVERLAY_SOFT_VIGNETTE_01,,d1e85bb6f9016f93e2f24ee43928d888580c9c164993e01c965d9d8d985096f6,7eaebf301ebc5dc84566548975c57eeb7a5008afce835fabcb86e1e57b8a63dd,7da7838a1e69f2a14c742d930b4d98370929430c95e9d519a7836e5f29f118d7,approved,Manually approved 333 production stress batch.
262,NRA_0262.png,NRA_0262.json,Sunset Mart,Uncommon,B05_VAR_02,PAT_HOLO_GRID_01,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,a5f8f9ff9841f10b30831d80606f1c5777fe41fba1ed4794d2ddbd7b6a128123,a7ab14a6b091eef9d3ba04257067ac18731abbaa85ca6ee94ee4d11bb77b9660,aec3e4a697da72d792160c572223b4dc42b9bba92f1180328435b5f430590606,approved,Manually approved 333 production stress batch.
263,NRA_0263.png,NRA_0263.json,Token Pawn,Uncommon,B07_VAR_02,PAT_GOLD_FLECK_01,DMG_FOLD_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_SCAN_NOISE_02,,0359a7988994e78a4f48bc712a9d80ad7bd7ab33d23b65a981fd1207a5463bcb,79328d5336e31b045cd435645d3f5e6d3dfb38c5968b895ca10a0d2633ffb705,667aaeaad31e2b5aabb74c37039f5c9899419575655e375219efbba74e85813f,approved,Manually approved 333 production stress batch.
264,NRA_0264.png,NRA_0264.json,Side B Records,Uncommon,B06_VAR_07,,DMG_DUST_SPECKS_01,,,STAMP_STORE_CREDIT,NOTE_TRACK_07,OVERLAY_DUST_02,,c42452f752aaa8eb6345ecba72ef38673c058f7ea023e08b6d59d50cf9829595,adc7d9bf721b484ef0b1b6463d45430e0fefbc8278b2c2d18a30afe626a8665a,f945763eb930fd3a64d1bf8a35ad219f0da2910dca6108a05e7d3600cd2f606c,approved,Manually approved 333 production stress batch.
265,NRA_0265.png,NRA_0265.json,Token Pawn,Uncommon,B06_VAR_05,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_01,,a8a1ba907c504a91cdf34c0e7ef3a1f8b3bdc803b5639247f121d8e22b70f3fa,ee23be4226cfa091275f77fce5889be88dc5bb202ca1cf5f52fcfc0ed8668853,5b6feee63784bae6ffd689d8309d5517e655e86b73f9f14c2f7e1eae6c87f2e2,approved,Manually approved 333 production stress batch.
266,NRA_0266.png,NRA_0266.json,Night Owl Video,Uncommon,B06_VAR_01,,DMG_EDGE_WEAR_02,,,STAMP_DO_NOT_OPEN,NOTE_REWIND,OVERLAY_DUST_01,,5c1ffdc4a8bf1881ac7e91fb408f7805272051715de6438d05cee2949d32cdb9,de317fd4891f46fde20f72a3c655e0a6556bb1bfee474f45a557a4771e1674a0,d0f526ca750c5ecd439e423cf507cddc0aa0109384e2c847a569f276bc5ee063,approved,Manually approved 333 production stress batch.
267,NRA_0267.png,NRA_0267.json,Night Owl Video,Uncommon,B06_VAR_08,MAT_GLOW_INK_01,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_DUST_02,,0d0ad5bafffd524fe23bfbc3b4ac75a3c59270898e25a8d3a063a1ff5c3c6cda,66bdfe94b3424af234c269c33df0940d9c7cc8b289dfc7af82878da5cfb3022b,733c0e0d7bb487cc732128a14eb3502c3771e215f5988113e7f5bf64347dbe65,approved,Manually approved 333 production stress batch.
268,NRA_0268.png,NRA_0268.json,Sunset Mart,Uncommon,B07_VAR_03,,DMG_EDGE_WEAR_02,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_SCAN_NOISE_02,,65c615c121fc9b3709a0c8978c9dc76c5f1cbf62ec91e19e438bafee778ef419,de1ac31b43af4640c3dcf5bd166ecdf9b570e2ed19e95feaaf6fa66b393eb119,8d1252b169aa1704ec0dfdcd587ff4035fade935db8137577696f0f362e4b022,approved,Manually approved 333 production stress batch.
269,NRA_0269.png,NRA_0269.json,Lucky 8 Gas & Motel,Uncommon,B04_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_NO_VACANCY,NOTE_EXIT_22,OVERLAY_SOFT_VIGNETTE_01,,eb12f871fd0adad57b7655c93ec6559edcf7d2675021240a7671b1539bad55e3,c469ffb83868fd3587b808f71e0bda0599523d604f9cfa221a08782e2196073b,e57b6868e4392352f77ef3570d5cd7ab20324905f700bb0cf4c3173488f831d3,approved,Manually approved 333 production stress batch.
270,NRA_0270.png,NRA_0270.json,Lucky 8 Gas & Motel,Uncommon,B06_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_NO_VACANCY,NOTE_EXIT_22,OVERLAY_SCAN_NOISE_01,,ab9bc44c15bd03d20a03df62ab2eab39d9d79c690d0092d046a93d8c34cda081,52c8627353e60e8046767c8ef82ae7ec74f212251ead686945b13083999ea1eb,f5717049d2f7d58f3981f6770551d6c7844aff00d964d09c87d3b6db9c1ef54d,approved,Manually approved 333 production stress batch.
271,NRA_0271.png,NRA_0271.json,Night Owl Video,Uncommon,B06_VAR_01,,DMG_SCAN_NOISE_02,,,STAMP_DO_NOT_OPEN,NOTE_LATE_FEE,OVERLAY_FADED_INK_01,,28668d26db2fff9e1efbc63534044aad73e15caa6c0861b8283ece1401f51810,f47579f89ca1e198bc8e2477a51659c73be4757369f80b8a62bdcb0519ab0b7d,0688fa2506d78c33c7b798bd54bce0b184ce181457b6408171999fc7fd1edcb5,approved,Manually approved 333 production stress batch.
272,NRA_0272.png,NRA_0272.json,Side B Records,Uncommon,B02_VAR_11,,DMG_FOLD_02,,,STAMP_STORE_CREDIT,NOTE_SIDE_B,OVERLAY_FILM_GRAIN_01,,54389888a67c9a781140864c014cbe484cabd4d89babdaa6b40ddaba03f4938c,7d2eb27fb079a4af8d9906d4cf374c05096efdbd2eb7afadbf134e3757e7628e,398badc7f2f543f32eea9461a3796a8b3dbd595b92bc413f34e54b07d0de7f79,approved,Manually approved 333 production stress batch.
273,NRA_0273.png,NRA_0273.json,Token Pawn,Uncommon,B03_VAR_06,PAT_GOLD_FLECK_01,DMG_CORNER_CURL_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_SCAN_NOISE_02,,26f2eb75f27b8f4a08fda47c3226e49163d02128ebe801171d082925a20d2b99,c9242dcd420ca0ca2536970295293930aab653fc2fe42202b1e06225ec67802c,4081b4e52f88751e2c68ce0d253f92989e31323ef9db675c3a163792bbb6d260,approved,Manually approved 333 production stress batch.
