token_id,image_filename,metadata_filename,series,rarity,combination_fingerprint,image_sha256,metadata_sha256,approval_status,changed_in_1of1_update
85,NRA_0085.png,NRA_0085.json,Side B Records,Common,e4119be9b7c8fc768521459f6c28c4acfd8161930478072665d9ebe6f5287238,b696dfa74c48b0494ef25afbaa22c99c99e987452fff308c0a41c42985a7a629,3d6c5f1c9779383a70a40e558f8fc5d9380de9bf3aa8dd0bf8d5b6f7cfa1905d,approved,no
86,NRA_0086.png,NRA_0086.json,Pine Hollow General Store,Common,553e0fd3deda71f2eb12e78a3f80739fd7f9f178ff0a0bc47c4e3efa3995cdee,d9b5b4316164cb0a78c05aad3585f72edcff3f47a33c568e1d924e7f9ec680ac,c14d71e10579ba6d1970fdd221277cdf3876e78cd46687121ea4cf724a28d4a7,approved,no
87,NRA_0087.png,NRA_0087.json,Side B Records,Common,8eb3a7f9dc8b8f69957f730b9d29faf538f94551307bd01afa697d92d73e03a7,1c4925bdc80a12bdd54acc7edd1b45b833b9251809e61bd09fe1128aa64429d2,c31887d867722490880366790e176643ef271d55ddd18d47034f72beb9e7cb32,approved,no
88,NRA_0088.png,NRA_0088.json,Pine Hollow General Store,Common,a44f1b895254f545c5272532deb12a2cd0f7df15eb42afd4c8390e1364e9a14b,85cb5b10e501626878a613ba2c7e71e5ccd74d5d324f5c23fb00bdeb44a1f77f,307b8292f129313a851eb6f0242dabc37dab731d3a6887f0b9a6db1114e7a025,approved,no
89,NRA_0089.png,NRA_0089.json,Side B Records,Common,ebc5038217af5a00c96ad75a97812655b977edd21bea2d886fe825f0654a7057,701da41e96ee3aa3de89eaed11f5967911eb0598146358bf9b0f128b3dc74e7d,2109aba989b71d5e113789b28b929987a909cea8ffddc7a0aa8c3c589474a428,approved,no
90,NRA_0090.png,NRA_0090.json,Side B Records,Common,049ae5a1b92faf02680664c2a9c1d98f1bf80a9946bc37ebe8447093edd9d2a2,7e927cd78dd7fdeea388745f537c80ce4b1ece28c7e2cf04a6c4cc388afb4802,60b5ec35d11f8ec869545d4e4c9f03b013593a3ae68221f62c4a849d5ab38376,approved,no
91,NRA_0091.png,NRA_0091.json,Night Owl Video,Common,0456a4ae0462786c6df2c3b8834342d2f571f678c3f94553b5cd2a6cec559a56,64405879c53a1d602fede84901beb37f20f7ffd1e77b842c5f4f27937d2600a2,7c56ff671945fce6d95bab1da5d55f960d892216c4d4d34c0a56702c19f6b7f5,approved,no
92,NRA_0092.png,NRA_0092.json,Lucky 8 Gas & Motel,Common,e25df87bfb48bc3fcc97d49fa6509f4a75a6dd3b2c879b4a0b09c27246b28f34,93fda26855c5c4cc16d0b64474934925c347a5861f98f905fa4796c55c81e9a5,7799b46dd2dde9d1b8f91d978535de76da9639a6761602a50d436bfa54514d53,approved,no
93,NRA_0093.png,NRA_0093.json,Token Pawn,Common,d57f1368aa10cff05d4ba6af72505654423ad4f46ec94512f150393f30923fa1,9409dc9f079827d5d18dc4d0452887e78b3dabf804f31d38234ba36e7ff0f374,d6f7df9cbf4dedd9b23697a1a2a42a8ab8349f5ead6ede61f392bb2466ebccf2,approved,no
94,NRA_0094.png,NRA_0094.json,Side B Records,Common,900a46e2c0c0dfc724c9d18a94982e2d127baffb0350c82c420c06440de8a555,d8debc4d01a7d464a5a24b0debf5294cc5bba6128ea2b8fdb30fece143756b98,faecab940782d2ba865d2185de774c5b230a470e26977e4187abc5fe68f1f25c,approved,no
95,NRA_0095.png,NRA_0095.json,Night Owl Video,Common,51696a0130e481cd351326482cb810404ca0e23fd14fdea2a5d99e25576891f4,1249684ac9ef8432858ffae7f374c4184b6989da3c7922dc10a4604da9a32d7c,683877c815ee660a62e69e72f913751ccea197199ce28478d8546f336bc0ecb6,approved,no
96,NRA_0096.png,NRA_0096.json,Side B Records,Common,2e85a94808c3fdd902d0a72cecf4578d0121bd42c12fa2f3d2de8fd37161825c,a6910f7631227601144fc06ff251ccb971a5720cdf869b13e899e30fc4d661b4,badfe87de61067fb48d675c577fbd62f7ee693ca2f4f51af51d2f7c72d1120f3,approved,no
97,NRA_0097.png,NRA_0097.json,Side B Records,Common,0dfca1d631cbd203dfd79b9b88e524233cffaa4248dc6926373848b5276df947,e2ab92da8e6e8b998a509ea30a4e8eb0464dcd16c897689105ecdae1a9739b4f,24b33d776de6c437a113b5d744b57c7f91fc1b1c24f0977c6173abf913331f38,approved,no
98,NRA_0098.png,NRA_0098.json,Night Owl Video,Common,aa9e7255b08d052d3dd286aadc2ec57020e7ab7959907f83a6ca11a8fbaabb6f,cdf548416e773c5f48478a5989476b51576be1566b869bd60d869d248fc67d27,f3b03f8eaf25485cadac24f42eecc2214f6011798c6c6814c30964426cb8828e,approved,no
99,NRA_0099.png,NRA_0099.json,Night Owl Video,Common,e1e62377a0426b85a28f866f34bdabf6f12b2a0d5a8a6c249f80dd786792ba00,976190080260b8d725da39b13c14f0bd236a2a4d2dcd8d851daaab021f4a749f,a228bd09b6f2b32e58d4680f54190548cd59b56a10a2c129a54636ff580328d2,approved,no
100,NRA_0100.png,NRA_0100.json,Side B Records,Common,7a190da3db16a1a5d93a0dc9d4091eaa39d8536123ab3ad3486627c682451bd3,2ff5c3bd4da3f6fe4d2559938e7348cef85eff62c8ad1a6601bbdc9faeb55cb5,3b0cbb7226a62560bfd7cfd84c17168a06c398ed1591e1f9d60714e269d100c2,approved,no
101,NRA_0101.png,NRA_0101.json,Side B Records,Common,f94328bc315996219131532e399e15bb8467447c715d57908502cd1f84adc919,07d886df2471ce5bcc255342430ea055cb35de877a79ca9956971ca97b51bcf8,4198a9e9004d8feff1842131361ffe8ccb26d58888a33695d53c2181fdfd577a,approved,no
102,NRA_0102.png,NRA_0102.json,Night Owl Video,Common,f59c35f2dd42c2e4828a29d28a55d328740402a0316bc6570927cc8ebe609a1b,9d937372f024a9ae18532e9b9bbe75df37985b00ae375980e444987544669a24,643c58acc3e8a56574380d449280ad610cb002b8637eee6fe714fd7c91b7af67,approved,no
103,NRA_0103.png,NRA_0103.json,Side B Records,Common,02bb2e27572755f361d994345b23e6d11e5139c839ea61d3595406088995aba9,f1a5e32045a4c28994336419fee538538781fe5c46f596f42c9734ace1a81523,abf8543611968d0749b4b040d375a00f5771ea7ff4b9e1eebf4cde4d8e002b2c,approved,no
104,NRA_0104.png,NRA_0104.json,Lucky 8 Gas & Motel,Common,531fb2d0ab158909f0ea80f5aaac01fc2c605060d3e4a3a3d7f3b02a35af07ed,5ba0e77c4458051129d683c0644e211fe5f5b60d496e2a23a6142cb9b3594473,616d54b3bd9d36c11f2b8136f63bd213e901489c79e667257d0b41a25622ec50,approved,no
105,NRA_0105.png,NRA_0105.json,Pine Hollow General Store,Common,8ac9803d3d75a74ca5ff39a022f58578445867e16c655f23976ed81f8bf59b63,2d25f4c24d434c2b5c086674b8e7c703ba02a8aba3b1cf145bef491f06743731,14a263c2eb0e851f035077e257a2cc44536a2325361294bb5345b2ff3039d36f,approved,no
106,NRA_0106.png,NRA_0106.json,Lucky 8 Gas & Motel,Common,5e1276501f62b4ab550f521728b6aa57a3e78779c3798a08e64bd04fa39e9790,4fd89607c3ead5474975c21ba70e6a27cbdae1c47d7e134b8248fa103d176937,16c36630186225dc1d0963729f8ed4b18345747f7ab400c33f6d3a6f0a372bd7,approved,no
107,NRA_0107.png,NRA_0107.json,Side B Records,Common,aa49ac93e5b4fe41babfd96e19b85ca8a7425e5195e6b8f60351f48452df7f7d,f3132735e59fadcc96b3b6b312b57e588ef7a22774039d98c9438845216883b9,6d095566458af13fd7f9474f34684e57e6e0778ce4a2549826dce91561bcfec1,approved,no
108,NRA_0108.png,NRA_0108.json,Pine Hollow General Store,Common,f593b3bea5f528a7f399e8dd0ea79c3a17a49f27b6b60174b8b477c96b130c2c,95ff99b4e50a22876b9718254f65fb6068d46534e500c285a953a805a62da3ff,e58be9d52a6ec273709ae44db98b36e7481be4e50cbc4538306d05deb5bb3556,approved,no
109,NRA_0109.png,NRA_0109.json,Token Pawn,Common,ad3cee970b3378303bb2853d70502e9339dd663a838bda66b46dd8289a8926b1,e59db11f11d208a0fce7b1ae9d8aa5e33b1791b263f2ead46bad6b14490fceba,a19c8bf57b41fbda2944a646e8c6cde1d737f547605dcf88bbdfa1450a7a782c,approved,no
110,NRA_0110.png,NRA_0110.json,Side B Records,Common,0d90e848612da5b0828617e19761809747cd548cd15c10fe343627c1d782371b,e8015340b684dcff940c124d6689f0cfe1dbbff019050596128283fa436cc4c7,51f5196f294aa6433060d6ab036e5314dd3893a929740dd2eeb789ae3019b387,approved,no
111,NRA_0111.png,NRA_0111.json,Night Owl Video,Common,6e19c4adae155dd6642a45174dfea3e205167e957c25f06bfd7375a5127c5e4e,aa6569bf3335272aec1134ff9cf5b8136924ff7be8b7aff2c6bbb7c082658691,ed5c659b8a99a1bf28de6761285041bbd36a51c3f61ebf805a1b9d9d186376c1,approved,no
112,NRA_0112.png,NRA_0112.json,Side B Records,Common,88a08c4e378dbe8b3ff997c3533e9a9d2156529b5ae7d8430725d9eee6e6de3c,e426753f20b4449a9651b4e3c048ed78426b24bc966a592e39964d041eb819cc,919864f58e63c2f199a0c89d684850f2d3f06e0d0a6a37a998b82e398d994074,approved,no
113,NRA_0113.png,NRA_0113.json,Token Pawn,Common,52fa4669684e05a94c72295d0c998ad18ff9cb4650d290c1de4bdffde15d583b,e3dbe88f1127289943438b229dedd9043f8570ac2bfefc06cce56b1728fe352d,cfa4168eaf56c1e3ffd4caedc78f673932d03278259a750e7cfb183e71f2c14e,approved,no
114,NRA_0114.png,NRA_0114.json,Side B Records,Common,c403a606aa198ce85d967383c3cf650d78381b2a0264104a757f82fa4b8290c2,0c5a045998bfff75834a1f828f43aa9270c3423b5dad2806b767d57338e17161,c43c077b90f8a7d63f0f90c5ddb202e8c495fffad1c9921a0dc5d9acf7647df9,approved,no
115,NRA_0115.png,NRA_0115.json,Side B Records,Common,4b3f2dcf3a367801199c3b49637c3824e15760868385ba0a3c50b0b3f7e9ce8b,03ec8264226c80bd69d67c6b6f69c38d01a1a74e38e5b7d2b04db9af08fb77c6,2aba5368b65282d5a16a62d5cd7c11d30d9c96ce6f41370b4a0d9d391b240389,approved,no
116,NRA_0116.png,NRA_0116.json,Pine Hollow General Store,Common,b00bebcca21c05dfc91fb5e64dec953d0585f9ae5bb82c09df97195387d8193b,a2e8610e79d70b83b71841f85559585a7e9889580ed3d53c971648bee12378a5,f9c2d1852fe6e5d7593872a3c15c257d3c5277af11635791a8de14771d61b755,approved,no
117,NRA_0117.png,NRA_0117.json,Night Owl Video,Common,a94679c5fbbfbe3b25fa8559d078236a27c4a2ece55035ad7f728ad765936eec,6389ba6754c5f18d7a6df9e3518b70cb3d66b0e486b2ad0a0e38c14d887e9544,b34ff509b1054200286dcc48f007a5b4eacee026e1c06e0e560af4f57e4ec56b,approved,no
118,NRA_0118.png,NRA_0118.json,Side B Records,Common,2b3bbfbeac980507d0afb4abcc9339a63266f79c0bcf900378c0611ab2fdbe44,fa9564d0f3a78c0f68977c80f3889fb310a0f85b66274f1815c2abcb33eff0e1,a3d45f60ae6d1be1aa2aee4a8e9576f857192e46a3bd4603c0e87935a3b46794,approved,no
119,NRA_0119.png,NRA_0119.json,Side B Records,Common,dee99229d1ace40be7c20354b6afd040df5a5a5c20275cac9a41e025d29bf35f,a9101ac03264d7a23efe8209d5e1b69c1d912061f3b22341eb20a3f0ec8ba7cf,13c8412731c08cd980673556a4053947d42ef8df6145b4129a1aef5b159f90a6,approved,no
120,NRA_0120.png,NRA_0120.json,Token Pawn,Common,7532b66bd5743b4a480da31cc59f69499652af1220f38e92a7a80fb1de1b89e4,7241ed5c89e4704093049e612b1b30595729450d6f2c9c975cc7f8bef122d91b,04055cd0bc6f226ceec3923e3a561793692aacfb45c4c13cc854f9e66165f8ed,approved,no
121,NRA_0121.png,NRA_0121.json,Midnight Diner,Common,37327a1cfb13b278fc2e0682c74457429dd8890e512b055606e5b54e842e40ff,874dd54c1c085a7817f33f5e77c1d7bf1e72490b1651fc9aa88e9e2531fcdaa8,9d8cd0e48c3a1e7cb6216c31951d5890c9bdb5298bc3c2aa116ca0f29af5cdc2,approved,no
122,NRA_0122.png,NRA_0122.json,Night Owl Video,Common,f6d481dfe2a6bf2adc52cde358ea0ece2962a381c907ad0e40595e4ec0190d89,62d6aa8bfdddb650a1e21ae9a6334bfb7175dae0db3a87909ab2a349110672a6,795c11d67ac9fada0c878a70c5ca1c8e8d581d811093ea1c958c16233243d1b2,approved,no
123,NRA_0123.png,NRA_0123.json,Side B Records,Common,a9be9778c711540a8e6d9695248c8929d120e420a210e50f056cf08fe7e7208e,4e5c600675453aa84c8d0dda188df4c6759712171f7155b4ce755be4683ebcdc,9959daeefe1127c2f8b79bc598cef34677c3cf7fd3eff79a1e64808fe08ca24b,approved,no
124,NRA_0124.png,NRA_0124.json,Token Pawn,Common,b4eb0dadb8bfedcac63c92ef9cce50f97d5ef16414a8f58d006ad01be7fef0f5,628f7fb99c496731dbcd42a9497a896afeeced3de63f9309e3b32ea0904357c3,2b394620dedd14558b1fcffaa562452e48001bc05f0b28c4478759acaf00829f,approved,no
125,NRA_0125.png,NRA_0125.json,Night Owl Video,Common,9a90b28413a861282678bddfdbb4a987be3c7aa42d27e817b531bb5ebcaa695d,8c01122685e473bbbcbc66a4114bceb1634aec38421cd5c29445a8e02c1819e3,c3701f61c29abe32e23200404d78ba4cca2fa5117089771126c308912f80044e,approved,no
126,NRA_0126.png,NRA_0126.json,Token Pawn,Common,9cef62b4ebaae4d7d16d28456d9e200d3e679b7ddf4110733400ebe601942056,093b01218f1c53dd15e65ac9f790b5b4c1b132e3e50121f02614a20194129f34,3fc14298a10c2cf748f0aacd460fedf9373f2372dfc2034751d2c055d7c8e1e5,approved,no
127,NRA_0127.png,NRA_0127.json,Token Pawn,Common,29caf1832e44fb941dddeb62697e8d29ff55a2b8477e7951b41c4592f5cc0ad2,4374b4b91b69960a2d64bd8ac76d9ce18d9646c0d1d0be6fc66c9fc4a2fd7fc5,ed223f3c524c5e11384d11fedea712a832a0b7cb09f63987b97a0094b1c9394a,approved,no
128,NRA_0128.png,NRA_0128.json,Pine Hollow General Store,Common,b0d440777bfc7007c8ce599f07a253ff1b9b5679abfb774d559f9ef8a6fcd33e,5a7c6be27d9faed6d74701101cf96710cf50e047c6999fefaad68197928a3d18,41bac11d8a0c266c820e2002df29821625c38a111e25882087b4e41f86f42704,approved,no
129,NRA_0129.png,NRA_0129.json,Side B Records,Common,e8d74b938f7f386e1a82d4c6ed125e12c565312c638dad6eaf6cb4c07e4fceda,3085c262a859407a1b3bf8862deaf58de31709f6f52fe41be30f3e7731ea89e3,fda6417fcdf27bc1b2087e4d552428154f32ae2ef0c698fd9f30cff41e2f62b1,approved,no
130,NRA_0130.png,NRA_0130.json,Midnight Diner,Common,03d073893155f63fb4ac1e363f7c7e21dd247360a7ba03b994517ff763873c6f,942c0a91189e6e83fd92f7ce151a6cae4191ff65a5f7623ec21dda1eac06bc8a,039752e23ee222294b3dd7ed8009de13eb1072c8313bb7a5fec89becc56a8286,approved,no
131,NRA_0131.png,NRA_0131.json,Side B Records,Common,0aa84f9b449e758277f9483aa07ee14eecd0aba3868e612c8cac87784176e0d9,9af5bf68c6644da88a1e37afcd117be57ec394db3f28d6c008fdb2f2cca0c0ac,4da5006733db166e45a6ef535dc9a0cbb2973349cbbd058c1c145a791b7ab985,approved,no
132,NRA_0132.png,NRA_0132.json,Night Owl Video,Common,e8d31f89cacfa2fa1ad8008e01b3488f728b4d92dee5acd0b95ce41c03d1eff3,645f6ab3577429b1da99d6fd30c2b512618ef626bcaf773b863068f2fa11b55d,5c1e7c65140895ee0af7a705523b899acf69b018560dee95d943a146164f7803,approved,no
133,NRA_0133.png,NRA_0133.json,Night Owl Video,Common,0ce01d5ac78170b32cbab95f2481b1c6eaef3a380c0c398f87fb23bc1debbfdf,ae8bf91f8c9c3df3475c8fc3328df3d91ea60875b382aaca107bbc4cae75b6dd,be76e29ac5787002ff6999374e3ab53f050394c5b2e720ad318436923b3d90d4,approved,no
134,NRA_0134.png,NRA_0134.json,Token Pawn,Common,0bb877ca9d4b800a86301535c9d5d72d1751ec9072392cefe4ef62fbede625da,7560172bb7882545920765862f63b277873d1dbeb494ce0890b4353365a567ca,03c8fb39e22c1de9e69c0261a6f14ec7851f94f4641c128bd380b99d27370420,approved,no
135,NRA_0135.png,NRA_0135.json,Token Pawn,Common,bf72bb67a9decc6476cf8b183287a2e65397fd5d4dd01f9da9acedccbca8226b,731c2284b63cfb3f6a4a5099fe40aee54738e86c1adb727f1d8c016df35cf136,84961f5b1dc2d85f83f2271a4d2bafc76c547f10c8695bcf6527b5980378b525,approved,no
136,NRA_0136.png,NRA_0136.json,Night Owl Video,Common,2a033d309ba9b7e51aa42aade65c45228560a4743d163442c3882ac9873753fa,7ba840a3830113a46a17105c5dfe423851833bbb3f204b971cbdc6fab6521fc2,4a6638e36108d40cfece21670506a2bd60f347dc6009fd024547dfc7eb03a497,approved,no
137,NRA_0137.png,NRA_0137.json,Side B Records,Common,6f6e784b8433fc1739a6de8734bff70644d9e7e04e32b77d55a273c0ac46ec97,16aa7ea4b7733fa2807f07771c9705c4a2182560c3a587ad8121d50bf0fa31ce,2f462268356e7e07d398c7ceb6e8fbc74084f662b5d34d24cfd36a65ab50b448,approved,no
138,NRA_0138.png,NRA_0138.json,Pine Hollow General Store,Common,88ef0ee1405214589edf222b6abee6c29f466bddf36f0c4132fbe149d561728d,9cb705438f4980ccf2b2b8dbd9ffc38b48455bae96066630b3c211b56ee64ce5,530dcc32316d094d40d718c1d1c8f4d052654fb17a4458571f8ce8cd52d51c4e,approved,no
139,NRA_0139.png,NRA_0139.json,Midnight Diner,Common,a2232ad0d81d26f5abb1afa154eec589300ee4971a54e8b2b59c4a31ad2dd595,718e2f013c3241a090c6c9432bfab99193bb731f5985171030a25dbdf43cd609,3d60865eeed7121e9edd46f85c03f02cda579ff945102d416d0a390bf0644fc2,approved,no
140,NRA_0140.png,NRA_0140.json,Lucky 8 Gas & Motel,Common,36810354e8645ba9f6fdc8ca72ce55b028702ea092b6dd2ce64579ac4a496119,7432b5a65cba402dea9b1a1109ae99ee6e313a32037b3605c148eb9d89441abe,950ce62085d15b116471b5acdd158585d86412eccd735fc69f6502137da0192e,approved,no
141,NRA_0141.png,NRA_0141.json,Pine Hollow General Store,Common,eea7036204d7bf31afd93a0f1c3ae09a50105208672158928b59a76dd13e0f29,bcf50083cd1fbc9e435d5cfdc6de5094fc318e3b1b5b2156723f3a1854a04318,027c8b755774798c383603e68572ce7095ec85bdb8e0936b94df365c16aed910,approved,no
142,NRA_0142.png,NRA_0142.json,Lucky 8 Gas & Motel,Common,db17f5375da07aed77936a5e95c9c0d72c808501739ef1380907763e7cf4e026,a316930df219baa181dc830bc4063a3247747d9860e8a8ed6ee13fdf7b873ad8,793a367a10e46ab9df1a492b6801a9f573cc5166cbfbdb6685212bbdea010cbf,approved,no
143,NRA_0143.png,NRA_0143.json,Pine Hollow General Store,Common,5747dc4a7f3ad3b62e5f86d5dc14bbfd93b815e6de42dfa6975a1ec0f1376636,dd19a1257123d8c348911d4675fec9ff7872fb81117e3fc08e1ca2a3db2e74b7,67a86e74b4edf0e65404706d09e45ca10281130c1869621be72299abf2af4ce9,approved,no
144,NRA_0144.png,NRA_0144.json,Night Owl Video,Common,40d0f0351bf96c04269303507000966465579b03d6d25494878b34ca99c8e7e0,401f47cc268b6ec6ef90d67183e153a43983365da8b4fea91275643f5e9a714d,67f239095c64c6b514b24ae25223c29134e3b9c1bab10582c0ddd21bfe8aa828,approved,no
145,NRA_0145.png,NRA_0145.json,Token Pawn,Common,7ea61ad393a4fc9cc6f51283e44eb48af65e9adf5a77e3ea58117bb246998e6d,2818dc6c1c2e50f2c5d2164704a62d4c16f0cdcda9c82cfa305ce2ddeb452659,fff3f2dddb925bf1e862552caaa40bb94546e7dde95fda9f2732392a1f7e038e,approved,no
146,NRA_0146.png,NRA_0146.json,Pine Hollow General Store,Common,9f97c38de0259f57e423376045e2a61aafae7822c14701939c21b1d998f853bf,f3b66c5feaece89404e4745ad617a50365d5fc0d7a2452c5edcb21922462fb2f,94b13139f994909328edc30e0773f01b758acd3240ac3087d9529658009bd7da,approved,no
147,NRA_0147.png,NRA_0147.json,Token Pawn,Common,45451871ed8d664cea7548a932915c804d114cf059f47f437e20b2e3a6b0ddcb,6d95718b69175b61fbb657fb36ef71903db3d207520d507e890892b42eb1e496,b70f8e5126cde80a24f542708c919738e8fcaf1f286272fb8ffa5558bfbc0e6b,approved,no
148,NRA_0148.png,NRA_0148.json,Token Pawn,Common,ac393252a62d6a327523444bdf81d34c39ec437727a50bc8c0caf3bf9c51092a,aa482b0793b19be30db22136cde04c0380ce89dd3820092fb58975cc88714287,f18e71c9818dfade58e5109bfd7f4db42faf0e3e75705758f21cf14ef69483a8,approved,no
149,NRA_0149.png,NRA_0149.json,Token Pawn,Common,c8e08435dea470a033502994cd5954a0b1287b3ce9a53f4d93704a3f37a6a766,118df2f9501e8ac2df009b4a68472c2c66790c6b7f52eec2164c4e4bdecb425e,ad2d1e01fe6c6efa6cbc9fe57776ce881cbe07a760cf9da7819d88a6fd20f2ea,approved,no
150,NRA_0150.png,NRA_0150.json,Midnight Diner,Common,4457ea0dabba35a80f13df38eb6b3365200e41ce9587fb15668e36c394a630c5,82bf6c89ba6e9fd22eaf6f051dd23f35636fbd900f8b4bacdc6d0a5e8fc53c2b,e8310472fc6f7d42bfe6223f72f9fc90e76ca4c8aee1a6c94a329bdae0e58824,approved,no
151,NRA_0151.png,NRA_0151.json,Token Pawn,Common,560650604ea148bcbf3d419cbf8cce530651ea685f030e5fad15b0dc8ff440ea,8552528b48fa35f0f02eff49b227ac9299b8520a1023d02eccb615c4b25c271d,40d8c6c79e05bcfcf58012a8a862fbdc1673fa17cf555ae0c4abf855c18931d1,approved,no
152,NRA_0152.png,NRA_0152.json,Midnight Diner,Common,5c373f662d5267f32e5cae61c406fa4e2505b29eea044e4fe0f2d9798a8da0c4,815fadf3b4aa3d1016b1d5dfdb3ee269b41295e79a57a7b9020482222873cc07,fa5d68e422c8c5ffc40929fb6deb1d542391a9e21fd2e45cd6ae0b445d003153,approved,no
153,NRA_0153.png,NRA_0153.json,Midnight Diner,Common,9cee4ddb7a50e65237a68300470a2fa2477333b993ead9bc55d88f7261d8d896,7820c152cf7db12e3abe6ccedfc47fe0b8bec9d9a8be54bb5df50747a0232e96,c39855495ee16d29abd2617b34376729e7fe574c9ad7e6f22ca811aca1743040,approved,no
154,NRA_0154.png,NRA_0154.json,Night Owl Video,Common,43c9ef0b9086e8ec33ac12f414ac92893ea4aaea8a89517ce888557efc615159,3ae72bc637aa8960f22040e236c2535944547d1d3b8e361d326d4edcdc0430a9,1176012034ebb4d34d9dbe79f61f892a1eed6e054b0f10823e65e0986b804bd5,approved,no
155,NRA_0155.png,NRA_0155.json,Token Pawn,Common,2d2074e9dae432cc6a6398a6c04561c3b128d4debacea7a22fbdd6b4af02b5a8,9481c892fcbf2a10f2239f849bad9220d02bc7e1482b4304047345e899b947d7,8373a0bf31228a1edf978b4833f50c97c1e024b695dbd831bdb38e0486450854,approved,no
156,NRA_0156.png,NRA_0156.json,Midnight Diner,Common,9a79619a569d5f674ffcabf4225031ee07d751d2af6c60a517d232f9eac4cf7f,7763d9905427f491f272f4f80a6f4d6c8f498573ccfa4008d08f15da160da2bd,1fc7d8d6d9db99288dfa8315a1be5c007f131ccabef855bd5b9b07e73982df10,approved,no
157,NRA_0157.png,NRA_0157.json,Side B Records,Common,17b286336eb367e139a163ae28cd514d1bd9d15dffdf5d49a711280b53b8ab0f,d5db5e8696503eca2fd24014070e03043c15ccac1837a154c8b4d36500faef89,1c9686fe603c2b9538c656198c93c4b66bae64a719bc67fd7d723928de0cf33b,approved,no
158,NRA_0158.png,NRA_0158.json,Token Pawn,Common,b2df5855827b6fcaaba0cdd132731e694dff6fddf5cc261e0b25538c44aa0083,2010e026a3f80119db58847ee382f1300434ef0489b621f73964e523c93391ca,32d6bf77f79fe5cd9028a126e5d8050aaaeba491076626bb2253e83b6cf128b5,approved,no
159,NRA_0159.png,NRA_0159.json,Pine Hollow General Store,Common,cb373a0142126917408cb9ad4dc074e3c138c6384b3d56f2a95439f46a2f5d5d,036ce12ea6da1a078faf0ba38535fa367f9b4c9fecee55a430dc56c6f41b3d73,fa1dae729fb47d26ffea3e6d97e402ff982d762b13e831eec29e22606a139e59,approved,no
160,NRA_0160.png,NRA_0160.json,Token Pawn,Common,5fa3e48af68320bd0ee909e884b26760269b50b7a677fa374dc4c08f04ea6c2f,68700834d58ef3e7cc9435dcabd1f83de393709452cd3e5424f17735daeab8af,0ec2243c790d3a4bad1271ac52493bd7dfc1044fffa0b8c4de7928a1d8eb6c61,approved,no
161,NRA_0161.png,NRA_0161.json,Side B Records,Common,bc07c1a25b0f7e9a6f996a9c382fc9a5c3189b8911d06698a9e0aa33ef6ab469,33c9f7bf2cacd298b7629e1fb43994a37c841b474945038551e73e4a7f366942,82c498f2f604fb6222b6fada112ec4076cccba483379f654c9de7c02d47012ef,approved,no
162,NRA_0162.png,NRA_0162.json,Token Pawn,Common,2b8e0e6aa7feb9aa5aa7aba8dadef42cf1cd15bcba6a4ac53cfcc7463785b2a2,87be11d3e082121e381cde2a09e4c35a6586340ed1ce47ed7ee49223b856e2cc,c5656b1cd278f70223915d4697d3f854e7a10bdc511cca6e53e3e51c778df3af,approved,no
163,NRA_0163.png,NRA_0163.json,Pine Hollow General Store,Common,0cc456a3522c03207063a545bd018775e389fc7230e3493f5e11e77da1f0a979,fe5f89cd5631d78602d8ed18c47f0876273fd983aa8f5fc23de56e2ef9a654f6,07a7e9bd351b62760e2b171f728d83007b02ad4a4e730602bb31ccffa21fe06a,approved,no
164,NRA_0164.png,NRA_0164.json,Night Owl Video,Common,585e17a0c98fa31b730b24c5c2c68b7ef1d008ec3d6d75d575faac45d8812308,eb55ef6b6bc99ed4eb11f2a63723c4e86a755983a0802a7e91a66344ec6b22f7,b4482d41b1ac3ea966b1dc51ffc1807791a9adb1609cc317ddf5f721bead2ba4,approved,no
165,NRA_0165.png,NRA_0165.json,Night Owl Video,Common,4dcfefec81ff9e10d65d0219fb65fbb0177946ed2ac092420c154ad7f2d2ed16,c868d109e92def1dd80fe0c0670c3bc6c1ec5c48de369340fc33193c8074cf8b,4614ef5b9de43f84594e02c68f5aef616803de33f5def27a0a270ff85cd4c15b,approved,no
166,NRA_0166.png,NRA_0166.json,Token Pawn,Common,69bf9dd408a531ddc3d11991793107edc3faac40c291882f539e867110f127c6,63df37034ed85d4b64494cc662866a18985fe7c708d80255ff95e76fd51ee12e,a6a62a9ebf93c5f73770e4a68d4a0a3e5c93178181393bb24eba432091d8c6fa,approved,no
167,NRA_0167.png,NRA_0167.json,Token Pawn,Common,b6942437a18e243b589624f358e887b4bab38f4e0c87ab66aa6f98e89cc32130,a03a5989aa033284ee6f3e20e2d522a320803331b36752585d166048e78a1438,f79d584173773edb9f9eadfaff6e24d469d626d90b563e1bdd65862d3adfcf55,approved,no
168,NRA_0168.png,NRA_0168.json,Night Owl Video,Common,dc106939fd6e6a462951a1f16dd5fcba8a2acf57db7137f2725c226ca746888a,234e79fc37ae1750437cb7424215e43d473c504316a01e2a7dcea0467183bd52,ef1b8cd11bdaacb6b963cc4c040024f419bf76335aa22582e295dce397136a46,approved,no
