token_id,image_filename,series,rarity,base_template,material_pattern,damage,prop_1,prop_2,stamp,handwritten,overlay,legendary_accent,special_feature,feature_variant,source_seed,combination_fingerprint
95,NRA_0095.png,Token Pawn,Common,B05_VAR_01,,DMG_EDGE_WEAR_01,,,STAMP_UNCLAIMED,NOTE_30_DAYS,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,e25eceb652b0f1f32c92a16f7d60f32b736c17e9d74032cf06d77a1a1cbffb89
96,NRA_0096.png,Token Pawn,Common,B06_VAR_08,PAT_GOLD_FLECK_01,DMG_DUST_SPECKS_01,,,STAMP_CLAIM_CLOSED,NOTE_UNCLAIMED,OVERLAY_SCAN_NOISE_02,,,,19770821,0d12cfe6f99eff3723e6bd1afce8d8fb75bcfcbbbbe92cb5efcfe29c3a2ca6eb
97,NRA_0097.png,Token Pawn,Common,B06_VAR_08,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,ff98e132b830d29888de63e048d94c6237e9a701ec5a4dc724e34056aa4ac484
98,NRA_0098.png,Token Pawn,Common,B05_VAR_05,,DMG_CORNER_CURL_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_FILM_GRAIN_02,,,,19770821,57a987918e21fb0c41a30623589528a19865465431978afa61442d9730f4b3f9
99,NRA_0099.png,Token Pawn,Common,B05_VAR_05,,DMG_FOLD_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_02,,,,19770821,2d250faed01383fb194228ab336aabd23ede89110e509556163569288eeaae69
100,NRA_0100.png,Token Pawn,Common,B06_VAR_05,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,c142e5eaa54b40c001fd77711d848acbe45d58391f096fecb6e848ee2d5394e1
101,NRA_0101.png,Token Pawn,Common,B06_VAR_03,,DMG_DUST_SPECKS_01,,,STAMP_CLAIM_CLOSED,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,c8010b8ee7fb93dd75453bec206236cd9421fba13028e359ac5fda2818cb41db
102,NRA_0102.png,Token Pawn,Common,B05_VAR_05,,DMG_CORNER_CURL_01,,,STAMP_UNCLAIMED,NOTE_CASE_14,OVERLAY_FILM_GRAIN_02,,,,19770821,754660ae0344b811fb4e99ffab5ccbed9c6b6e3cc8483e093f4ba0a6962d874d
103,NRA_0103.png,Token Pawn,Common,B06_VAR_03,,DMG_FOLD_01,,,STAMP_CLAIM_CLOSED,NOTE_30_DAYS,OVERLAY_DUST_01,,,,19770821,70785fce777dd15897c55480adfb6f5502e059f62d03840d4b45220254f31351
104,NRA_0104.png,Token Pawn,Common,B07_VAR_02,,DMG_DUST_SPECKS_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_02,,,,19770821,86a4fb658d213fbf41f2c2c45b08d84bf961dea833d18630d104479aedfa5127
105,NRA_0105.png,Token Pawn,Common,B01_VAR_01,,DMG_FOLD_01,,,STAMP_CLAIM_CLOSED,NOTE_CASE_14,OVERLAY_SCAN_NOISE_02,,,,19770821,fee17f17580c9370ece3c034dd7d70f1bab64c50a679ff243ebc8e5f78ecc938
106,NRA_0106.png,Token Pawn,Common,B07_VAR_02,,DMG_FOLD_03,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_01,,,,19770821,2c5304d4b3270a1911bb1c3b701ef3d1ea90b208be79fc2634c1ac86ff02067e
107,NRA_0107.png,Token Pawn,Common,B06_VAR_08,,DMG_CORNER_CURL_01,,,STAMP_CLAIM_CLOSED,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,85cf4f27c563686bba4484bb492730cf238762c708bc67544f8276f961b68900
108,NRA_0108.png,Token Pawn,Common,B01_VAR_07,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_02,,,,19770821,0bfff38269a02dc9393b3056b402c5f6a7b0e64f5f889fc11ee812621144fded
109,NRA_0109.png,Token Pawn,Common,B03_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_UNCLAIMED,NOTE_UNCLAIMED,OVERLAY_SCAN_NOISE_02,,,,19770821,ad3cee970b3378303bb2853d70502e9339dd663a838bda66b46dd8289a8926b1
110,NRA_0110.png,Token Pawn,Common,B06_VAR_03,,DMG_FOLD_02,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,180c5155a3f53bd743c90de70a0d78ae89bc5fa983ce9be4c4b20b4f5ad4b4cb
111,NRA_0111.png,Token Pawn,Common,B05_VAR_05,,DMG_EDGE_WEAR_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,64aae73827be22c45c64bc3c2f621e608878a0fca545e7b4a20e3e8fa5a4287e
112,NRA_0112.png,Token Pawn,Common,B06_VAR_03,,DMG_EDGE_WEAR_01,,,STAMP_CLAIM_CLOSED,NOTE_30_DAYS,OVERLAY_FILM_GRAIN_02,,,,19770821,a6e3959a7f0f0c86c3f598ddefc01d74869d51cb77af2886f2a1ab01ec4a0381
113,NRA_0113.png,Token Pawn,Common,B03_VAR_04,,DMG_EDGE_WEAR_01,,,STAMP_CLAIM_CLOSED,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,52fa4669684e05a94c72295d0c998ad18ff9cb4650d290c1de4bdffde15d583b
114,NRA_0114.png,Token Pawn,Common,B06_VAR_03,,DMG_FOLD_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,775e107cf350a9910663f68e12e76732a6b0218abbfb90fdca42bb7d86ee5c80
115,NRA_0115.png,Token Pawn,Common,B06_VAR_03,,DMG_FOLD_03,,,STAMP_PAWN_HOLD,NOTE_UNCLAIMED,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,6e4fea7149335c1612254fcc70b3deab97fa34675f069f5532e50c08369c0363
116,NRA_0116.png,Token Pawn,Common,B01_VAR_01,,DMG_DUST_SPECKS_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_01,,,,19770821,bc441037a8db30fe7b62a4049e3eb10ea8b2c7a4f920c09daa16b19d01328de5
117,NRA_0117.png,Token Pawn,Common,B05_VAR_05,,DMG_FOLD_02,,,STAMP_PAWN_HOLD,NOTE_HOLD_TAG,OVERLAY_SCAN_NOISE_02,,,,19770821,ca32c71ac1d2f33126cbdfac54e5b2f885323d21bb9ef1208a74688cb6f8024d
118,NRA_0118.png,Token Pawn,Common,B06_VAR_03,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,812ec2f4c5674a6839e9b004c27fb3709be37445f2e7636b3c0fc3f1de66ab29
119,NRA_0119.png,Token Pawn,Common,B06_VAR_05,,DMG_FOLD_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_FILM_GRAIN_02,,,,19770821,4966cb701c4c95f7504fdd11050ade4d69be0e9f42d9fe23379b70ccbdce600a
120,NRA_0120.png,Token Pawn,Common,B03_VAR_06,,DMG_EDGE_WEAR_01,,,STAMP_CLAIM_CLOSED,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,7532b66bd5743b4a480da31cc59f69499652af1220f38e92a7a80fb1de1b89e4
121,NRA_0121.png,Token Pawn,Common,B02_VAR_06,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,a7b67351fe905753711a0360fdb5567724b5024f169364d4842a273cb47aca05
122,NRA_0122.png,Token Pawn,Common,B05_VAR_05,,DMG_FOLD_01,,,STAMP_CLAIM_CLOSED,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,6586bd25c204f58ff7634b244858e7b28fd1516bfd60db9b95ce681e077fd465
123,NRA_0123.png,Token Pawn,Common,B06_VAR_03,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,0610da717a7ab3e4077ac81549bfc794199d7036e464f553565ee10e8eefb47b
124,NRA_0124.png,Token Pawn,Common,B03_VAR_04,,DMG_FOLD_01,,,STAMP_PAWN_HOLD,NOTE_UNCLAIMED,OVERLAY_FILM_GRAIN_02,,,,19770821,b4eb0dadb8bfedcac63c92ef9cce50f97d5ef16414a8f58d006ad01be7fef0f5
125,NRA_0125.png,Token Pawn,Common,B05_VAR_01,,DMG_FOLD_02,,,STAMP_CLAIM_CLOSED,NOTE_UNCLAIMED,OVERLAY_SCAN_NOISE_02,,,,19770821,13404e457a36562e0d42accd11b83f602b19137df42d95e9a6f11b8a582ee33a
126,NRA_0126.png,Token Pawn,Common,B03_VAR_01,,DMG_FOLD_01,,,STAMP_UNCLAIMED,NOTE_30_DAYS,OVERLAY_FILM_GRAIN_02,,,,19770821,9cef62b4ebaae4d7d16d28456d9e200d3e679b7ddf4110733400ebe601942056
127,NRA_0127.png,Token Pawn,Common,B03_VAR_01,,DMG_FOLD_01,,,STAMP_UNCLAIMED,NOTE_CASE_14,OVERLAY_DUST_01,,,,19770821,29caf1832e44fb941dddeb62697e8d29ff55a2b8477e7951b41c4592f5cc0ad2
128,NRA_0128.png,Token Pawn,Common,B01_VAR_01,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_UNCLAIMED,OVERLAY_FILM_GRAIN_02,,,,19770821,0b83220f9c59620e0d5df6af8db8191845035174012680618f2b659031c4eae3
129,NRA_0129.png,Token Pawn,Common,B06_VAR_03,,DMG_CORNER_CURL_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_DUST_01,,,,19770821,a54548e31f79e6a3e71cb0fee8ee399eba919d9116c2384e765e942165228258
130,NRA_0130.png,Token Pawn,Common,B02_VAR_06,,DMG_FOLD_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,829f29ea8e797be00fdf66c3db1c82d2132a5e7f6336c9fcaf20fe2e85f38203
131,NRA_0131.png,Token Pawn,Common,B06_VAR_03,PAT_GOLD_FLECK_01,DMG_EDGE_WEAR_01,,,STAMP_CLAIM_CLOSED,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,8d203a1e173c08e5683578e9895044466292cf0bef787d518d6638d346bb9ec4
132,NRA_0132.png,Token Pawn,Common,B05_VAR_01,,DMG_FOLD_03,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,8e9eca3e012c1e45c4dc56903dcf247a42b0b9d7e28aae3def9c710601a0a45e
133,NRA_0133.png,Token Pawn,Common,B05_VAR_05,,DMG_FOLD_03,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,2bc7b2f53360c81999f3d39ab914acbdbbbedec911f9ab9412b35c4a06f3b7de
134,NRA_0134.png,Token Pawn,Common,B03_VAR_01,,DMG_FOLD_03,,,STAMP_UNCLAIMED,NOTE_UNCLAIMED,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,0bb877ca9d4b800a86301535c9d5d72d1751ec9072392cefe4ef62fbede625da
135,NRA_0135.png,Token Pawn,Common,B03_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_CLAIM_CLOSED,NOTE_30_DAYS,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,bf72bb67a9decc6476cf8b183287a2e65397fd5d4dd01f9da9acedccbca8226b
136,NRA_0136.png,Token Pawn,Common,B05_VAR_01,,DMG_FOLD_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_02,,,,19770821,23777dd215b3479be6db8bea5d81fd6cb376439b65f79041552d738d74596ccc
137,NRA_0137.png,Token Pawn,Common,B06_VAR_08,PAT_GOLD_FLECK_01,DMG_DUST_SPECKS_01,,,STAMP_UNCLAIMED,NOTE_30_DAYS,OVERLAY_SCAN_NOISE_01,,,,19770821,9d4c89a817065136e2378600a20950e6db7da4a002e4fb08fa358092866c796f
138,NRA_0138.png,Token Pawn,Common,B01_VAR_07,,DMG_DUST_SPECKS_01,,,STAMP_CLAIM_CLOSED,NOTE_CASE_14,OVERLAY_SCAN_NOISE_02,,,,19770821,7e7a04e8f75a9e6e84ec0e8801ba40b7baf7633b38303610701666c3cc2153cb
139,NRA_0139.png,Token Pawn,Common,B02_VAR_06,PAT_GOLD_FLECK_01,DMG_FOLD_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,e9a9ed0929c77350f6910e3a1c1726ea45bbdd3f137b7bc82a17e85981014b66
140,NRA_0140.png,Token Pawn,Common,B07_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_CLAIM_CLOSED,NOTE_CASE_14,OVERLAY_SCAN_NOISE_01,,,,19770821,0eeb0ec05e476e6e17a66991285c5f030a984d450cc378bef94217d14ff51122
141,NRA_0141.png,Token Pawn,Common,B01_VAR_01,PAT_GOLD_FLECK_01,DMG_FOLD_02,,,STAMP_PAWN_HOLD,NOTE_HOLD_TAG,OVERLAY_FILM_GRAIN_02,,,,19770821,9dc481a919c133fc397b4608ffdf435123c7d7c0bcef0dfe42d663a2e517f520
142,NRA_0142.png,Token Pawn,Common,B07_VAR_02,,DMG_FOLD_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_DUST_01,,,,19770821,dddb2e23e17737682acf37066889655f024381ebc5979d1a6b360c42aaa58fae
143,NRA_0143.png,Token Pawn,Common,B01_VAR_01,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,9624b8222e977400889c1eb82e6fda63ba9f9bff96f3c0058c1115fe9e5db86d
144,NRA_0144.png,Token Pawn,Common,B05_VAR_05,,DMG_DUST_SPECKS_01,,,STAMP_CLAIM_CLOSED,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,0c340832d7931719423e749490b97b0ea2f6b966f467f221181e4f8eec591331
145,NRA_0145.png,Token Pawn,Common,B03_VAR_04,,DMG_FOLD_03,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_FILM_GRAIN_02,,,,19770821,7ea61ad393a4fc9cc6f51283e44eb48af65e9adf5a77e3ea58117bb246998e6d
146,NRA_0146.png,Token Pawn,Common,B01_VAR_01,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_UNCLAIMED,OVERLAY_DUST_01,,,,19770821,3a853e5649e6c7f9146f9231430d4b3dc19ed27f0170a05ccb036245f021681b
147,NRA_0147.png,Token Pawn,Common,B03_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_SCAN_NOISE_02,,,,19770821,45451871ed8d664cea7548a932915c804d114cf059f47f437e20b2e3a6b0ddcb
148,NRA_0148.png,Token Pawn,Common,B03_VAR_01,,DMG_FOLD_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,ac393252a62d6a327523444bdf81d34c39ec437727a50bc8c0caf3bf9c51092a
149,NRA_0149.png,Token Pawn,Common,B03_VAR_04,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,c8e08435dea470a033502994cd5954a0b1287b3ce9a53f4d93704a3f37a6a766
150,NRA_0150.png,Token Pawn,Common,B02_VAR_06,,DMG_FOLD_03,,,STAMP_PAWN_HOLD,NOTE_UNCLAIMED,OVERLAY_SCAN_NOISE_02,,,,19770821,5ca3274d4f84fc7a936d96c9cb8283a9922ad9d491d1afad03fb04098f3d30ce
151,NRA_0151.png,Token Pawn,Common,B03_VAR_04,,DMG_EDGE_WEAR_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_02,,,,19770821,560650604ea148bcbf3d419cbf8cce530651ea685f030e5fad15b0dc8ff440ea
152,NRA_0152.png,Token Pawn,Common,B02_VAR_06,,DMG_EDGE_WEAR_01,,,STAMP_UNCLAIMED,NOTE_UNCLAIMED,OVERLAY_DUST_01,,,,19770821,6a2709f9f3cc3f3257131bdb4f93809193d830557204d0815fbff7223d650f27
153,NRA_0153.png,Token Pawn,Common,B02_VAR_08,,DMG_FOLD_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_SCAN_NOISE_01,,,,19770821,06c2d0307fead65eeacb57d7218afbf9623a8213c51cbf6da20c85b6ac7953ec
154,NRA_0154.png,Token Pawn,Common,B05_VAR_05,,DMG_CORNER_CURL_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_DUST_01,,,,19770821,e9323e315022ef7dc87a1687c217037d4392a63a0bd3852f15d57ed2b7a23b45
155,NRA_0155.png,Token Pawn,Common,B03_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_UNCLAIMED,NOTE_30_DAYS,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,2d2074e9dae432cc6a6398a6c04561c3b128d4debacea7a22fbdd6b4af02b5a8
156,NRA_0156.png,Token Pawn,Common,B02_VAR_08,PAT_GOLD_FLECK_01,DMG_FOLD_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,8c0489fe4a6a311f6ffae30de6dc17b2625c7738e215e2bc77cf50185cd61318
157,NRA_0157.png,Token Pawn,Common,B06_VAR_09,,DMG_FOLD_01,,,STAMP_CLAIM_CLOSED,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_02,,,,19770821,71f364075ab1044ea1e406fdcc249fa85705acb71c20da9b9179a4e88c7ad1d4
158,NRA_0158.png,Token Pawn,Common,B03_VAR_06,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_UNCLAIMED,OVERLAY_SCAN_NOISE_01,,,,19770821,b2df5855827b6fcaaba0cdd132731e694dff6fddf5cc261e0b25538c44aa0083
159,NRA_0159.png,Token Pawn,Common,B01_VAR_01,,DMG_FOLD_02,,,STAMP_CLAIM_CLOSED,NOTE_CASE_14,OVERLAY_DUST_01,,,,19770821,88d04f673cf66fccd6d5ea9f1c815c95b870bc11649e4781062f6cbda4c6ddcb
160,NRA_0160.png,Token Pawn,Common,B03_VAR_01,,DMG_DUST_SPECKS_01,,,STAMP_UNCLAIMED,NOTE_UNCLAIMED,OVERLAY_SCAN_NOISE_01,,,,19770821,5fa3e48af68320bd0ee909e884b26760269b50b7a677fa374dc4c08f04ea6c2f
161,NRA_0161.png,Token Pawn,Common,B06_VAR_09,,DMG_FOLD_02,,,STAMP_UNCLAIMED,NOTE_CASE_14,OVERLAY_SCAN_NOISE_02,,,,19770821,81903efb6d5bbcd3ecda78d12605e972319099d9e65e3451c2460781e7899fba
162,NRA_0162.png,Token Pawn,Common,B03_VAR_04,PAT_GOLD_FLECK_01,DMG_EDGE_WEAR_01,,,STAMP_CLAIM_CLOSED,NOTE_CASE_14,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,2b8e0e6aa7feb9aa5aa7aba8dadef42cf1cd15bcba6a4ac53cfcc7463785b2a2
163,NRA_0163.png,Token Pawn,Common,B01_VAR_01,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_SCAN_NOISE_01,,,,19770821,4930690925db95c8f7ec76fd279388b08482d400eba219c858fd85f87c4ddbff
164,NRA_0164.png,Token Pawn,Common,B05_VAR_05,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_SCAN_NOISE_02,,,,19770821,9233641fc03f790e277337bf629d1e7fad2a857218adc165aae9c44e091e08e2
165,NRA_0165.png,Token Pawn,Common,B05_VAR_05,,DMG_FOLD_03,,,STAMP_UNCLAIMED,NOTE_HOLD_TAG,OVERLAY_DUST_01,,,,19770821,b0d4fe0c086a5686dc126bf775c2b12aa45d09e2d44d6f29862d05b0192c82e8
166,NRA_0166.png,Token Pawn,Common,B03_VAR_01,,DMG_EDGE_WEAR_01,,,STAMP_CLAIM_CLOSED,NOTE_HOLD_TAG,OVERLAY_DUST_02,,,,19770821,69bf9dd408a531ddc3d11991793107edc3faac40c291882f539e867110f127c6
167,NRA_0167.png,Token Pawn,Common,B03_VAR_04,,DMG_EDGE_WEAR_01,,,STAMP_UNCLAIMED,NOTE_UNCLAIMED,OVERLAY_DUST_01,,,,19770821,b6942437a18e243b589624f358e887b4bab38f4e0c87ab66aa6f98e89cc32130
168,NRA_0168.png,Token Pawn,Common,B05_VAR_05,,DMG_DUST_SPECKS_01,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_02,,,,19770821,8a7536a5cd05355bcb726a237be493ce05b98283d44bcc55e6397649e860bb2f
169,NRA_0169.png,Token Pawn,Common,B02_VAR_08,,DMG_FOLD_02,,,STAMP_UNCLAIMED,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,376c0a44aa70c26f275d0165474be9a78c03df5ec7a1144f662e2396aaecb228
170,NRA_0170.png,Token Pawn,Common,B01_VAR_01,,DMG_FOLD_01,,,STAMP_PAWN_HOLD,NOTE_HOLD_TAG,OVERLAY_DUST_01,,,,19770821,e45d29705f9dc93e5de123d7e7ff0e6851659cc5c7bdfc8cbcc9044cfb9a279b
171,NRA_0171.png,Token Pawn,Common,B06_VAR_08,,DMG_FOLD_03,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_FILM_GRAIN_02,,,,19770821,6f12eaac55587182954707294f5399aedecc20a59d3c95fa6760b37949666427
172,NRA_0172.png,Token Pawn,Common,B03_VAR_04,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_01,,,,19770821,93f8b93432a8aea3731b294bc947da0351f6175aa36d09357c783acde2c167e2
173,NRA_0173.png,Token Pawn,Common,B03_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_FILM_GRAIN_02,,,,19770821,dc7859be3ac62bffa4a237d8e7272c430d5e2cd0d976737af6c55b6ae5211d2b
174,NRA_0174.png,Token Pawn,Common,B06_VAR_03,,DMG_FOLD_03,,,STAMP_CLAIM_CLOSED,NOTE_30_DAYS,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,435b6beb0acbdc58d3c2d521cc538e9de79963e01fde4200529e2198d2c76a03
175,NRA_0175.png,Token Pawn,Common,B02_VAR_06,,DMG_DUST_SPECKS_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_DUST_01,,,,19770821,ab2b58e3d2b999011da4c8cb30adc92264338960e140dc185ddc2e823dbe1ebb
176,NRA_0176.png,Token Pawn,Common,B03_VAR_01,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_SCAN_NOISE_01,,,,19770821,60ae616668cb4e29ebe3e3c0e68284d9e715a4a41197e0a746e630aedc61fd4e
177,NRA_0177.png,Token Pawn,Common,B02_VAR_06,,DMG_EDGE_WEAR_01,,,STAMP_UNCLAIMED,NOTE_CASE_14,OVERLAY_SCAN_NOISE_01,,,,19770821,b9166ad643f84cbeae7700cc14b83692b643da08635acc6a8a1eceb0b4621f57
178,NRA_0178.png,Token Pawn,Common,B01_VAR_01,,DMG_TAPE_01,,,STAMP_CLAIM_CLOSED,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,eb82877a557b828d33f153e50360ab11459ce063c0ed1309934a5ecde1c472d4
179,NRA_0179.png,Token Pawn,Common,B03_VAR_01,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,206311ba8e164c47d354095e6f7f5e44c45a46d8e72ea3e586db7e7e624e7f15
180,NRA_0180.png,Token Pawn,Common,B06_VAR_03,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_DUST_01,,,,19770821,9ad61e232e5af91a8563f4b076802c9f95c68f8f065bb9ae235b49eb501a7f55
181,NRA_0181.png,Token Pawn,Common,B03_VAR_04,,DMG_FOLD_02,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_SCAN_NOISE_01,,,,19770821,80a00f6bf8c48a7183ee3fafd1c9cdbfb16b25f288df81fe2f0048ea2fcb756f
182,NRA_0182.png,Token Pawn,Common,B06_VAR_08,,DMG_EDGE_WEAR_01,,,STAMP_UNCLAIMED,NOTE_CASE_14,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,63cd359b24d482565b7379e4a60c93321848a8dc64a6df35b1ba201e7891f963
183,NRA_0183.png,Token Pawn,Common,B03_VAR_04,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_01,,,,19770821,d46f312c9196b3016f55553b06a8b1e4d40db4f3009a38c662b986b322dec79a
184,NRA_0184.png,Token Pawn,Common,B03_VAR_04,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_SCAN_NOISE_01,,,,19770821,328b5b88aa70634333ae72019966f2bfbccbcbc928219b2de3a8dbe1b824240e
185,NRA_0185.png,Token Pawn,Common,B07_VAR_02,,DMG_CORNER_CURL_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_DUST_01,,,,19770821,e2955bff6957ae7efa30694dfa2c0e7abba884e33e2ff98a738728bc4e60c96c
186,NRA_0186.png,Token Pawn,Common,B06_VAR_03,,DMG_FOLD_02,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_ARCHIVE_YELLOWING_01,,,,19770821,67a8f8b0b51a56fb61b4a32d399245176451b22522aea3506e5c0721e9f70d28
187,NRA_0187.png,Token Pawn,Common,B07_VAR_02,,DMG_FOLD_03,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_FILM_GRAIN_02,,,,19770821,f0c8110ab6e37ca5e644f2b86855629b9ded35be5d26564f72eb68ff392b96e3
188,NRA_0188.png,Token Pawn,Common,B06_VAR_09,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_30_DAYS,OVERLAY_SCAN_NOISE_02,,,,19770821,761f2b4f8bb6010be208bb0d83093ea69560bba9e036a4057cac5c7146b1f8bd
189,NRA_0189.png,Token Pawn,Common,B02_VAR_08,,DMG_FOLD_02,,,STAMP_UNCLAIMED,NOTE_UNCLAIMED,OVERLAY_SCAN_NOISE_02,,,,19770821,205b030d159ad6cbd46f0e497a235f8777298b24dea451527fa75c4e13cebcd3
